7.908770110499666606e-01,8.273321550150737336e-01,3.174437168326782466e-01,1.597276128004202489e-01,3.910037937147690101e-01,6.287108400427361410e-01,8.933921667653704768e-01,1.587176259404886602e-01,6.477710954314481739e-01,5.681074747635288524e-01,8.503206930682513098e-01,1.777745731381770167e-01,7.147273002621914451e-01,1.262380106551969083e-01,4.928116112077115529e-01,2.289271191431909713e-01,6.759813086494773637e-01,7.870885387342220207e-01,2.258188371759322077e-01,7.207465938831301155e-01,6.828786423806164629e-01,4.034772795304523152e-01,2.189232019170843646e-01,4.844284395080057370e-01,2.459210292176194912e-01,9.047319749477267248e-02,7.598176644043257433e-01,8.458554230787332928e-01,4.430070872596008069e-01,4.118202640031567441e-01,8.622085552956906263e-01,1.779165577477540561e-01,4.921605618950118943e-01,5.544931449792519507e-01,7.785913853090884462e-01,1.799292200006332720e-01,4.759387542385962178e-02,2.019235375818569933e-01,6.026333879673723137e-01,7.024980207782911545e-01,6.398618898680918932e-02,1.023577251713215786e-01,2.154633143434464548e-01,6.580782857569735800e-01,6.636024509582679753e-01,2.292776559785205670e-01,8.036913222272444868e-01,3.809996904816471686e-01,4.926742407165193294e-01,7.708128138607598379e-01,1.593629400232843274e-01,8.028740858893225196e-01,6.860455976137673773e-01,2.438077473704735043e-01,4.162355641768636927e-01,5.044220883644484621e-01,1.828761083509689023e-02,7.808182172911942720e-01,7.087918490964184581e-02,9.810382214791583122e-01,4.170966908147336616e-01,1.269806980068488578e-01,9.042361762734115738e-01,1.780960913095341880e-01,2.132295024886705637e-01,3.953520425115951697e-01,3.939739614664217182e-01,4.738393373069647030e-01,5.397907062960445312e-01,6.427574597089511510e-01,3.600653113371429237e-01,9.475537443067699739e-01,2.066724000583651799e-01,3.010728701235797500e-01,8.386987258887055319e-01,6.514594380557392483e-02,9.213313167472575449e-01,1.379953783659900735e-01,9.823144157023923073e-01,1.887918400469016378e-01,8.084866878938885559e-01,6.346786330580451718e-01,5.741329849797270901e-01,8.539896829077111562e-01,2.016011306311618068e-01,3.586017653216101442e-01,4.262940734344561333e-01,7.306928070050940915e-01,6.060346431601081330e-01,8.645811970155065085e-01,2.696010213679768119e-01,4.402674337370482416e-01,4.768280640266147063e-01,3.989565156138016322e-01,8.464059222081943279e-02,1.083564741816837040e-01,2.709781949953726787e-01,3.479535946894091181e-01,8.960271309667212636e-01,2.185838141127843803e-01
5.899436681431619034e-01,7.182313270364671931e-01,2.666759245767336139e-02,3.653261334551073380e-01,4.301743975901215489e-01,2.050381766841937736e-01,2.961727654569692447e-01,5.070304645849335046e-01,9.987658705290377581e-01,2.519718992772150834e-01,6.144384707563584902e-01,6.202507581090375144e-01,7.700794231942077461e-01,1.172463906280575285e-01,1.007946557553243139e-01,9.791118279503213673e-01,2.598915195534864386e-01,6.648880101279995847e-01,7.821609991945207563e-01,2.265557013698202837e-01,5.826638247277667881e-01,1.747463972403386911e-01,6.696892717120321858e-01,5.587771189559377349e-01,7.933635732988375544e-02,1.085584900112104290e-01,5.844140021417930653e-01,2.375594487324312887e-01,3.979015647135446532e-01,6.389995832114787611e-01,9.798062942477728798e-01,7.437612492262143382e-01,8.736999892435070025e-01,6.624345174338719389e-02,9.138933231731138918e-02,7.066870324209535426e-01,2.172445128069204756e-01,4.753265002703513931e-01,3.886316107228737771e-01,4.685019216309024292e-01,9.658281213801599430e-01,7.025911543759977285e-01,6.574247626393443511e-01,4.260321298716329697e-01,8.323725306566556181e-01,8.472255403283687203e-01,6.892242811537939717e-01,6.002177571026878766e-01,9.827038382781011494e-01,1.983218491141418571e-01,2.705258631361540100e-01,1.887571276898531991e-01,7.512223599248052386e-01,2.133504122892604382e-01,5.514718519917846118e-01,8.863819278169118299e-01,4.048746705482635377e-01,8.222547485482294416e-01,7.920665054521125459e-02,6.742864454459700507e-01,8.515417903666051558e-01,5.627319433337170107e-01,7.342708070645399543e-01,6.495453173203384889e-01,8.966275995457473336e-02,3.067864154749674332e-01,6.933961566910412655e-01,5.395055844905848330e-01,1.533562075169879746e-01,9.307547809276951467e-01,9.499260063076495619e-01,1.076861419022824284e-01,9.299778552924410358e-01,7.519072252265838197e-01,7.258060763770435297e-01,2.688002255560455467e-01,9.141620453369245780e-01,3.949526336693237605e-01,3.566658620597065177e-01,2.370751222339315678e-01,8.430672246375416901e-01,4.303677768324181141e-01,5.206310773648158419e-01,8.581931877871248338e-01,4.533665034634357660e-01,5.656233019779475235e-01,9.367863587086104893e-01,5.855706655417872719e-01,9.947744349293567989e-01,2.140023621752471517e-01,6.232948396781351486e-01,5.936896646313098991e-01,8.274317022297663637e-01,6.656074514929976038e-01,6.029707482378503514e-01,8.646445117232630651e-01,2.802403249192118029e-01,1.553086978263995555e-01,9.617471070049558035e-01,3.753265971033098447e-01
3.693760694118946031e-01,5.522184444188414920e-01,1.875837557138445577e-01,3.266827586775241654e-01,5.498093816398208489e-03,5.440054633805613271e-02,4.766288431935182812e-01,6.845251151095693709e-01,5.599350176536651569e-01,6.352441641548979279e-01,5.233891079046507633e-01,1.439920340815029620e-01,8.584619523752984316e-01,8.153804522613186112e-01,5.143397214314711086e-01,3.542072563383381612e-01,3.298130477984412279e-01,3.674534549809196360e-01,3.184528117941853864e-02,9.212401931196146920e-01,4.714804218738651853e-01,9.381090448119322467e-02,1.245793247816862070e-02,9.969360959725261928e-01,4.899409003037764609e-01,9.852138396728836733e-01,2.297954738618768200e-02,7.065171304359694204e-01,2.118229655894476871e-01,8.238003969533774784e-01,1.549616954385590883e-02,8.868193674962898676e-01,4.808545241647005364e-01,6.333286640046752458e-01,8.093884764692770295e-01,7.038383868065760662e-01,8.163421766039391514e-01,5.557113091209878730e-01,9.619612070019787353e-01,2.101229946295821716e-01,8.846188918227327891e-01,1.000434099462451654e-01,1.348385825665825433e-01,5.920985547780982516e-01,3.689995208644187841e-01,3.142543684085069566e-01,7.607561489308881653e-01,1.051997094568225544e-01,5.161473257003710291e-01,1.779265729028055576e-01,2.352745945641603331e-01,5.337344295481712964e-01,8.020244733716652696e-03,6.475636400112809721e-01,9.991714103463031904e-01,6.196120177112729444e-02,1.891226939549039976e-01,4.263555884756792258e-01,9.512589569821087165e-01,8.316380637282329014e-01,1.312556065625525292e-01,8.969428110483866901e-01,4.771546881649076921e-01,4.230511152527213214e-01,8.603369359211359146e-01,4.571079133338207257e-03,4.282707188305343582e-01,4.559141525949440554e-01,7.378872466913410921e-02,2.984849446089044012e-02,1.372439388883683886e-01,3.912690136650021078e-02,8.567127902515377924e-01,4.251873685411670101e-01,2.210909969906535988e-01,8.755774868979231407e-01,1.150365272249952442e-01,2.747992013253075516e-01,3.873983234701332545e-01,3.944830758741230126e-01,7.226396527136078607e-01,1.862698789224224161e-01,4.584153296820494550e-01,7.057853635780528823e-01,2.860286086452012988e-02,5.366979524654316158e-01,8.550094331331464792e-01,1.627108796033377436e-01,4.904770141555946372e-01,7.168676292852341758e-01,6.655317046026937300e-01,5.581470724717921827e-01,3.349284389548615737e-01,2.893471718373957779e-01,2.877764514037092214e-01,8.949634609691871079e-01,5.822426179886388553e-01,1.089021523429860583e-01,5.549158970771754795e-01,9.120709994087725647e-01
7.496462358814769411e-01,2.454774934507389927e-01,2.694354139941222970e-01,6.776010500217415355e-01,9.008945307739467667e-01,8.110398927829620686e-01,6.268768810928720958e-01,1.874172551837073319e-01,2.219278612940986939e-01,6.889902789305479835e-02,4.930994936764017122e-01,4.994027014580005863e-01,8.204977886231777928e-01,1.683455616204101446e-01,7.600867470591569086e-01,9.426362749911513239e-01,7.434419216941170472e-01,3.781162694482603781e-01,6.103200117395868318e-01,4.129951128522069137e-01,6.230955949050427378e-01,5.926863447916544958e-01,4.420459653304913417e-01,2.440196508931813391e-02,5.439999410069529251e-01,7.187205060449852745e-02,9.373985011720955551e-01,8.341559469895133416e-01,9.748267189978864211e-01,2.206146945488443034e-01,9.756975960667142456e-01,7.793480961603421742e-01,7.695233519504646180e-01,6.781631059792546656e-01,6.957233795428977574e-01,7.413643335193396133e-01,9.051303795089208348e-01,3.723870179250092782e-01,4.848141306959764529e-01,7.653714918004842493e-01,8.378830992543995215e-01,8.473334062086980145e-01,5.899668476461231714e-01,6.980609842537369714e-01,3.067221554430226149e-01,5.520064396353582259e-01,1.498791035605685495e-01,2.668853122687333546e-01,5.103490615500392291e-01,4.666546338580862541e-01,4.661593208258074661e-01,5.708085014838050197e-01,7.990958884928236472e-01,2.946848248553376459e-01,7.932737900622495175e-01,6.406487112615940616e-01,4.203219816020932198e-01,4.041749464224253519e-02,6.574697499076787022e-02,3.885485404171474810e-01,7.596793961550326602e-01,5.369357555916791647e-01,9.631207480611273519e-01,3.256694149362807655e-01,4.199253138133374197e-02,6.535922548532794307e-01,6.753540633132478765e-01,2.814641884032875740e-02,3.536362648046219581e-01,4.292666151624955351e-01,5.516051245955522209e-02,6.056235973930430561e-01,8.512600214370305007e-01,6.968492902782454923e-01,4.516325895412620639e-02,7.570802360960376953e-01,7.302837840185616436e-01,7.447163537971061009e-01,6.638602930052538431e-01,2.918387497740362324e-01,2.333781928315891152e-01,3.451153702197132800e-01,4.409503804564328666e-01,7.053370771862249589e-01,9.299634589550479502e-01,5.118012568999485978e-01,1.509599551851631416e-01,3.078734430668430555e-01,2.595424165871298428e-01,7.523100915116032184e-02,9.054217717358534756e-01,9.956315571947480514e-01,5.103722735959638213e-01,2.405476586683849005e-01,4.899750559286988327e-01,1.007138052409428663e-02,8.800448993693525956e-01,9.094707197149847211e-01,1.715825150870240456e-01,8.862494063603698624e-01
7.067265392563677473e-01,9.045512815212265467e-01,9.303639988838193764e-01,6.204407770727293769e-01,1.578655597895114449e-01,8.389176196764658311e-01,5.165865993720250016e-01,2.266539580313202684e-01,6.395240814810094765e-01,1.205742735348025452e-02,8.530559273937438070e-01,2.122514150278220768e-02,3.872120691754499244e-02,8.282511620326675761e-01,9.012424467902888647e-01,1.162919380315008411e-02,8.001326705911855353e-01,3.701926498789748221e-01,9.715781053095793318e-01,7.936810477445807033e-01,3.890080331478696918e-01,3.142354205845243609e-01,6.967203990254439150e-01,2.115047722519897144e-01,2.646985402275944255e-01,4.576936045751532900e-01,9.737889738780517446e-01,5.764977697448134819e-01,4.521344065176158278e-02,7.949126558997954284e-01,1.232969153697575093e-01,5.145927031653898531e-01,2.750094546408620166e-01,9.924924869924452997e-01,5.535489449780950366e-02,3.381864916088627160e-01,9.350256919398594047e-01,3.847857103875785834e-01,7.442327368967024404e-01,2.917947325884909793e-01,4.762761515142374114e-01,1.868633949936593375e-02,8.153373439096712749e-01,7.949677118409896881e-01,1.281177576621481684e-01,3.127185173615902869e-01,2.202426395412067084e-01,8.390533087939664458e-01,5.361771956709086018e-01,3.719867078293759288e-01,7.063012397939971709e-02,2.376256493434601991e-01,9.159440867489676563e-02,6.151714503495988584e-01,2.560696115658627203e-01,3.035023137381385183e-01,4.698964017236045843e-01,3.126297434387098617e-01,5.244803631151633283e-01,7.417502831314746192e-01,1.478010343016908923e-01,9.917597748252681145e-01,5.605520158512758977e-01,5.567819348601161789e-01,5.681178920920472164e-01,8.316891400783682498e-01,6.349891278665492633e-01,8.027419490740546060e-01,2.620546991027494776e-02,5.859737829553870458e-01,3.023162700511700107e-01,5.420539748437852579e-01,2.235263405476783927e-02,8.509448008572116917e-01,4.311808333021939221e-01,8.477175383233304107e-01,6.542438173238267485e-01,6.205231440638563356e-01,3.021004742778432561e-01,4.276999590189566325e-01,8.714394196873905818e-01,1.989267047844829328e-01,3.413698757929576333e-01,9.175968815886188512e-01,7.625686059079592738e-01,6.229262751305338908e-01,4.725116140353683436e-01,7.517669712788609404e-01,8.320768704613914490e-01,9.192025253929499984e-01,1.081908665285693516e-01,1.208343850366777605e-02,9.913691723109766540e-01,9.367839857524369318e-01,3.826518555978560832e-01,4.875789936304562033e-01,9.363207009026474070e-01,5.999193613257930435e-01,6.542835818394974190e-01,3.187124548081445852e-01
1.026510308823231910e-01,3.139952266792632729e-01,6.773223600160080959e-01,5.283478517290975951e-01,8.476214265622830091e-01,3.186138876465953729e-01,3.293754792792802366e-01,3.865007527384611841e-03,3.037928986954978594e-01,3.950754589778255887e-01,8.866292728371528709e-01,7.765508193553294358e-02,4.142625491682019323e-01,1.033343398512227562e-01,4.693168730922577803e-01,9.925125573264934609e-01,7.124125655123059175e-02,8.481671161386470370e-01,1.861513125353478904e-01,1.989431252748585788e-02,7.218938250182063143e-01,9.339239654405875335e-01,2.910820487744193441e-01,8.336582435067574348e-02,4.972182907341927693e-01,6.796784690234888293e-01,6.518528718081003648e-01,5.540465536570238214e-01,8.886065723119904725e-01,8.074835086963217945e-01,8.998146297991904685e-02,3.963356765288112982e-01,5.914844805571531916e-01,9.821491375112559874e-01,4.267281598390954001e-01,3.303712078141527453e-01,5.524429394650528513e-01,8.520051037173794750e-01,2.682246317975741645e-01,6.813621140464741766e-01,8.451288130729259773e-01,4.364309304596684091e-01,9.480950950513461484e-01,9.782033066624328255e-01,4.841907817912952661e-01,8.108117265895501413e-01,3.133214000628420370e-01,6.569094604543692650e-01,9.326280082080161682e-01,2.555523447951868476e-01,5.740494140115325328e-01,3.612442974425911224e-01,1.112993700821468535e-01,8.709656293139529382e-01,7.024228068211911813e-01,3.796670949283261765e-01,1.963427364406514775e-01,7.652095326103527384e-01,5.235023750818212918e-02,6.403162535971460567e-01,7.654050756040188253e-01,6.418821217397594481e-01,2.953723313401860340e-01,6.345649243826855246e-01,5.899768785984041974e-01,7.059449726071086451e-01,4.446916509490435043e-01,7.035492522693644890e-01,7.254830813466832673e-01,8.389698809104186861e-01,2.746051857536213614e-01,3.238689884093682858e-01,1.193647944871002453e-01,9.847499284332503766e-01,7.658334748964907845e-01,6.705691397331068337e-01,8.858574910367618127e-01,5.953294441813561377e-02,9.997345058325013412e-02,2.845095605937536520e-01,6.984273766017996543e-01,3.091286155863681717e-01,3.084135333476464291e-01,8.857130562816056818e-01,6.652623859737609724e-01,1.292668981162081732e-02,8.226770621204542167e-01,1.518899943832627830e-01,5.880107124358334714e-01,7.321124791685025279e-01,8.469317894620262965e-01,9.095405179662828798e-01,1.552775177452867528e-01,9.268151394161573409e-01,8.687473924769566480e-01,5.034696362873894993e-01,7.866904747375815798e-01,1.092561035380679169e-01,9.603109074546253288e-01,2.570054051886764279e-01
3.392943366608617284e-01,2.293933444554173695e-01,4.983340685360675426e-01,5.681888094530813671e-01,4.026730006572831755e-02,5.969909163721894840e-01,6.798192315365692018e-02,2.055245719767384571e-01,6.563343564038977007e-01,3.497226614211972340e-01,3.884974597143533437e-01,8.181548558777578251e-01,9.704520457032271841e-01,2.142418140243621538e-01,4.555338768344138201e-01,1.608431428051626533e-02,7.190113769532803234e-01,7.815427516157938959e-01,1.914580899323033991e-01,5.081953742048100908e-01,1.367638564049099559e-01,6.350078264287147833e-01,7.130601635803868188e-02,1.313820272115322485e-01,1.786260282482468043e-01,2.537518842456089052e-01,6.744627093699470111e-01,6.242546119764331713e-01,7.143807660739049936e-01,5.029380694516757400e-01,7.853062554637870729e-01,6.635519977499817479e-01,2.764852229231031799e-01,2.069525401684697563e-01,8.681165300782692773e-01,8.361066365278737589e-01,8.810172673315266323e-01,2.454842637042511377e-01,8.447428456789389806e-01,2.150570592811149595e-01,7.785636205643184926e-01,2.701789310824107559e-01,2.221419785001608194e-01,3.918808141072971374e-01,2.490495861500230390e-02,4.394257693410861254e-01,8.454750451335376615e-01,5.068664816282536512e-01,4.511561009479299056e-01,6.860899763571897125e-01,9.304336234689061236e-01,1.230961758972521913e-01,8.561176116229080035e-01,6.578383111257493088e-01,7.459866093899485406e-01,9.970882817252600949e-01,6.993899776529420853e-01,5.569032770933473042e-01,4.344918426065356165e-01,9.901340154272247895e-01,2.537933050012103342e-01,3.803175722826370730e-01,5.502494100763678508e-01,7.352570171508955310e-01,3.425002318849340588e-01,9.638846200575367229e-01,7.393190255748605111e-01,6.004287396383191089e-01,5.731042858907489101e-01,6.337828664277661561e-01,8.465309738238686599e-01,6.581700860734063241e-02,7.510954445237905119e-01,2.036380071334168429e-01,4.003990739586232861e-01,5.838252822684797394e-02,1.879204777002754234e-01,9.684101928394405201e-01,4.487641256742792573e-01,9.914441952741487318e-01,6.261305496454308006e-01,2.783944060894384398e-01,1.414240041427861083e-01,9.508577331637251273e-01,8.043867474362065284e-02,1.903706310402841773e-01,4.649478598161551623e-01,8.365017852559505362e-01,1.896132203892920698e-01,6.171384036548968055e-01,7.564806149917817635e-01,3.701497530650260659e-01,4.477504888296124363e-04,1.558014385749995068e-01,6.101314736099747726e-01,8.261879811219821068e-01,1.224213248592915804e-01,2.325968138475281721e-01,2.766951659782004302e-01,2.297386733075768017e-01
2.250977312594082402e-01,8.022089387470372479e-01,1.086810312259930411e-01,3.782245187892149252e-01,8.852506697431468119e-01,9.576610975625635680e-01,2.900037781461609621e-01,7.949636808550900602e-01,2.483573669136404094e-01,2.902292694024222186e-01,6.571126067957308026e-01,8.382709684388054416e-01,8.903291799871113632e-01,3.941875339237294051e-01,9.453783058491325164e-01,4.533772639464209719e-01,4.675808585126230987e-01,4.172993340820230213e-01,8.668410724061132999e-01,4.928296901273405695e-01,4.829785520932494691e-02,5.374610809161699532e-01,1.802778710920713845e-01,9.749493221744542915e-02,7.819520576539358281e-01,5.513536295977179424e-01,3.670738684262364604e-02,5.249228186452041811e-01,1.478947710992296605e-01,1.217857306378011817e-02,8.374809249748168538e-01,1.379738685026280498e-01,8.638438750185404302e-01,5.376656077852601801e-01,9.951219977300210795e-01,9.536022563984586364e-01,2.952049271375953854e-01,2.033880144557571601e-01,8.830764741855723354e-01,1.113198333614284774e-02,9.698638633151633881e-01,3.667729291762557020e-01,7.781506322161781952e-01,1.941463979535826834e-01,9.154388282962876433e-01,4.144929342308641962e-01,3.778161923880465345e-01,4.347062398281776874e-01,2.002463675828118905e-01,4.313776821992945099e-01,1.295595141047130028e-01,7.770222477051902388e-01,4.972964297037455461e-01,1.559870367930262791e-01,1.526687606107505202e-01,6.526375134979102155e-01,5.112675584543306950e-01,8.292074309685225630e-01,9.655073352921010876e-01,9.388471133066419450e-01,6.905031409216548788e-01,6.986299909347510884e-01,1.054306171270746884e-01,7.692162682802016205e-01,8.993845074977250276e-01,5.939145701221332230e-01,4.469309390560652906e-01,2.387530539442715982e-01,8.232981024203118725e-01,2.944923384568565172e-02,3.147700064295306799e-01,7.127545445690732784e-01,4.195316290350858957e-03,8.237192487367661631e-02,4.949837527167726403e-01,7.881420445341073000e-01,7.456330012567676802e-01,4.766852813284189194e-01,6.908693216611088150e-01,1.447788536100845791e-01,5.429118562864504449e-01,4.312999963845247642e-01,9.765534812997290759e-01,6.402478016953693229e-01,8.375018982013341384e-01,9.635641053570015435e-01,3.092808750784024063e-01,6.166432373229902009e-02,5.746846444370482532e-01,3.648126790378557471e-01,5.441567746322151233e-02,6.884108748895763075e-01,4.605650902508201527e-01,3.446368490699043274e-01,4.210627949847878249e-02,3.391935778317476391e-01,6.174597165254477327e-01,3.942874721192747289e-01,1.495452040420449658e-01,2.893961262231026232e-02
2.708444958423010807e-01,9.453352432113016901e-01,8.805856915971778109e-01,6.528829481142177649e-01,2.029719267305193364e-01,3.907217314773779870e-01,2.957062388346539672e-01,1.748500651988718069e-01,2.771345791541235393e-02,5.267005300096148090e-01,3.610055194125603162e-01,5.501851413114156042e-02,7.393339543324661811e-01,1.056269049694673612e-01,7.347743568950332316e-01,4.990021353211264721e-01,9.235782889060017986e-02,4.848093806565456632e-01,6.484737783991759708e-01,1.633403570535633120e-01,3.490357245092198246e-01,1.929023650265805356e-01,6.477479625869542179e-02,7.823681475594855828e-01,5.249108370097830267e-01,4.125874508405372731e-01,9.058415963805911408e-01,8.236281851713599389e-01,5.525764181927533825e-01,2.364622130787898957e-01,3.873963912407110133e-01,8.506453593128813218e-01,1.129277401991661822e-01,1.950283878162344386e-01,3.542959013407653845e-02,2.180770293321254716e-01,4.496972145729714043e-01,4.718152110757167783e-01,1.098740246261683540e-01,3.521887937693524151e-02,3.657624743657602595e-01,2.756778572141302952e-01,6.452613355179337429e-02,4.677428111137597044e-01,8.798836986622982081e-03,8.553532019353149440e-02,5.080045691483101589e-01,4.393095227204055764e-01,1.951679975423564750e-01,6.338322686549219265e-01,9.190206646440086669e-01,2.653916657810275748e-01,4.834181112817809156e-01,8.635200798789870458e-01,1.730579452261959972e-02,8.657556587424316552e-01,8.028622893125547666e-01,1.842943563552568165e-01,5.380956884250752692e-01,9.644543100360786214e-01,6.063936520343715664e-02,2.698365509046901645e-01,8.177474064296442746e-01,2.314868426319920403e-01,2.860221941763675391e-01,3.455658063513419309e-01,7.778730535029445559e-01,1.224619842965328775e-01,8.765477993004665569e-01,7.722051023255804836e-02,1.730578889517975227e-01,4.905166038518858906e-01,2.264150928869773649e-01,5.085817918162127693e-01,7.455473828743812703e-01,1.207052085386304263e-01,6.829025320914845487e-01,7.861412956547372266e-01,9.371519739234862589e-01,2.569232586969739662e-01,3.099136719497207482e-01,4.741325361207505695e-01,3.765893037428402756e-02,9.961601382659370785e-01,2.733464693246715482e-01,7.790952768131288453e-01,8.439208969420107787e-01,4.997055004223638353e-02,8.874185318718819104e-02,6.772951777026042786e-01,3.008466863768811672e-01,7.366295304587769932e-01,4.927852518736841603e-02,1.795500558504414812e-01,3.409017561795992801e-01,5.536635048257021463e-02,3.258398984765502604e-01,4.397003454823985580e-01,6.707533217275929438e-02,6.893765535012474910e-02
4.364411197504488582e-01,5.902565854820132074e-01,3.348820708640793953e-01,5.866105301538051542e-01,7.136863048663671938e-01,1.907323537188579943e-01,1.181217339080427031e-01,7.594250216315042712e-01,7.264932839699590472e-01,5.819707083063201392e-01,2.960097025083860967e-01,7.013120280023261710e-01,3.199311513614957470e-01,3.018357798088302513e-01,6.388104312311777555e-01,3.823937837892158464e-01,8.310650877729108821e-01,9.348691262942105951e-01,5.029686349600293038e-01,1.232369764334098061e-01,3.986552134354583998e-01,8.311879168048669220e-01,2.655064793343258067e-01,5.343828567144737196e-02,7.898587281419053863e-01,5.711549964101216847e-01,9.991849529867773416e-01,1.618891565305897728e-01,5.112664967167269703e-01,4.297616934128405397e-01,7.526721651328771578e-01,9.555713521529964893e-01,8.493654551136653463e-01,3.711482967922719034e-02,6.132744558454550354e-02,4.374753587274682332e-02,6.373005257225369258e-01,7.705923808073047443e-01,8.059858269705579836e-01,2.752944896073455938e-01,8.967716459576556831e-01,6.585241612513836884e-03,9.882459017195793782e-01,4.651705723083653377e-01,9.493375275124726898e-01,4.049313626897051988e-01,8.061901120129345566e-01,4.653367943214149483e-01,7.680822021982894876e-01,4.749593764839374899e-01,2.667233566168746295e-01,1.516978066613183795e-02,8.007411365697887362e-01,1.062565631038703273e-01,2.908628708745339964e-01,1.921915840933920983e-01,7.761044488223021176e-01,4.152019235834055744e-01,4.049005345323904992e-01,7.249446940383809102e-01,4.633552367254681892e-01,3.277294683583760193e-01,1.133410333491617905e-01,5.157134414364948904e-01,1.719297475725714008e-01,7.063523670286129263e-01,6.594837280520224887e-01,7.432363046660032113e-01,9.161900859011157250e-01,2.346949636695960795e-02,7.252557145508523595e-01,5.336628510009848725e-01,2.970058843074590005e-01,5.541869766077983650e-01,8.100566524272967417e-02,2.182839677257425448e-01,7.203696350310839769e-02,5.948846775444427415e-02,2.021200399292331085e-01,4.070594048000759635e-01,3.475975220864787607e-01,6.501665620828919190e-01,7.489346440030706376e-01,8.694185174160187213e-01,3.446500590950112297e-01,9.452396185608971102e-01,2.398403521488087220e-01,6.324937022137562259e-01,8.917742042531373592e-03,6.807924096327031549e-01,7.981192484515453600e-03,7.742568761471463334e-01,6.131645924830034788e-01,2.769833167211953606e-01,3.144950667800258115e-01,6.751892152466539843e-01,9.174863487872843004e-01,9.758007769007794874e-01,7.069816726689678310e-01,1.010981620681250526e-03
